300,4.120501,0.036654,0.151033
305.078134,4.161255,0.036866,0.153411
310.156783,4.203153,0.037088,0.155885
315.235395,4.245946,0.037313,0.158429
320.315645,4.289183,0.037549,0.161056
325.392922,4.333993,0.037789,0.163778
330.468231,4.380031,0.038037,0.166605
335.548555,4.428132,0.038288,0.169543
340.62756,4.476534,0.038552,0.17258
345.704083,4.526051,0.038826,0.175728
350.779776,4.576505,0.039111,0.178991
355.858325,4.628078,0.039407,0.182381
360.939353,4.681258,0.039712,0.185904
366.016032,4.734565,0.040032,0.189535
371.094429,4.788663,0.040367,0.193305
376.17739,4.844858,0.040713,0.19725
381.254002,4.901547,0.041077,0.201339
386.3318,4.960656,0.04145,0.205621
391.407523,5.021319,0.041842,0.210102
396.484511,5.083752,0.042254,0.214809
401.563519,5.147687,0.042686,0.219735
406.64125,5.213584,0.043135,0.22489
411.717696,5.281533,0.043605,0.230299
416.796763,5.349681,0.044103,0.235939
421.872213,5.419594,0.044628,0.241867
426.952339,5.490636,0.045185,0.248094
432.031312,5.564357,0.04577,0.25468
437.108407,5.641599,0.046382,0.26167
442.188219,5.7211,0.047031,0.269067
447.265738,5.802835,0.047717,0.276892
452.341594,5.886119,0.048443,0.285142
457.42025,5.972595,0.049214,0.293934
462.498343,6.062195,0.050033,0.303309
467.576261,6.155092,0.05091,0.313353
472.655345,6.249772,0.051855,0.324083
477.731953,6.346825,0.052865,0.335522
482.812556,6.446655,0.053957,0.347839
487.891392,6.551679,0.055129,0.361186
492.96823,6.659119,0.056394,0.375534
498.048233,6.770195,0.057764,0.391071
503.126626,6.886921,0.059251,0.408057
508.205029,7.005452,0.060877,0.426468
513.286168,7.130376,0.062654,0.446746
518.361869,7.257461,0.06462,0.468979
523.437292,7.39051,0.066779,0.493529
528.515578,7.528104,0.069166,0.520692
533.593171,7.671329,0.071831,0.551043
538.674405,7.819092,0.074817,0.585004
543.751526,7.97319,0.078158,0.623167
548.826549,8.131949,0.081942,0.666349
553.909684,8.298222,0.086226,0.715524
558.984631,8.470695,0.091102,0.771696
564.062551,8.648945,0.096668,0.836078
569.139626,8.835718,0.103023,0.910278
574.216709,9.169209,0.108559,0.9954
579.01026,9.066573,0.116307,1.054501
583.807147,9.158565,0.12477,1.142711
588.600732,9.373442,0.13359,1.252197
593.391169,9.616651,0.14206,1.366144
598.189327,9.892565,0.148977,1.473768
602.983335,10.208945,0.152708,1.558986
607.780121,10.565937,0.151739,1.603261
612.577126,10.947018,0.145643,1.594351
617.36909,11.329563,0.135362,1.533594
622.163721,11.696875,0.122735,1.435617
626.958235,12.04599,0.109493,1.318953
631.753159,12.381108,0.096845,1.199051
636.548494,12.501167,0.086881,1.086117
641.626984,12.368925,0.076743,0.949231
646.993123,12.81146,0.067634,0.86649
652.057302,13.100551,0.060309,0.790084
657.135681,13.376186,0.054093,0.723557
662.212838,13.637877,0.048808,0.66564
667.291104,13.886684,0.044291,0.615058
672.373156,14.107088,0.040449,0.570623
677.449147,14.300736,0.037163,0.531461
682.526552,14.463641,0.034342,0.496717
687.60682,14.579011,0.031938,0.465627
692.682256,14.647537,0.029887,0.437776
697.758235,14.669836,0.028134,0.412725
702.838901,14.633608,0.026644,0.389905
707.915736,14.548595,0.025384,0.3693
712.995123,14.400121,0.02433,0.35036
718.071201,14.201923,0.023453,0.333073
723.153355,13.954186,0.022729,0.317167
728.233176,13.655897,0.022145,0.302416
733.31126,13.323682,0.021677,0.288821
738.387946,12.966751,0.021304,0.276243
743.465133,12.579026,0.021022,0.26444
748.539245,12.173452,0.020818,0.253427
753.624996,11.760975,0.020677,0.243181
758.700761,11.342675,0.020594,0.233588
763.775614,10.920651,0.020559,0.224522
768.856795,10.499804,0.020568,0.215956
773.933892,10.090193,0.020603,0.207884
779.008647,9.68831,0.020675,0.200301
784.089712,9.298063,0.02077,0.193117
789.168059,8.923452,0.020879,0.18631
794.252237,8.557002,0.02101,0.17978
799.326276,8.206031,0.021153,0.173585
804.405614,7.866402,0.021315,0.167669
809.485,7.540796,0.021486,0.162023
814.562954,7.232992,0.021661,0.156675
819.640174,6.938022,0.021843,0.151547
824.72016,6.653642,0.022037,0.146626
829.799525,6.384002,0.022231,0.14192
834.880162,6.122758,0.022434,0.137356
839.958674,5.875104,0.022632,0.132968
845.038419,5.63784,0.022837,0.12875
850.119603,5.410003,0.023046,0.124677
855.197064,5.192865,0.023254,0.120755
860.271011,4.987076,0.023458,0.116988
865.353734,4.787829,0.023674,0.113349
870.428866,4.598994,0.023882,0.109833
875.509367,4.416633,0.024097,0.106427
880.587027,4.243379,0.024303,0.103127
885.663179,4.075949,0.024517,0.09993
890.743217,3.93457,0.024731,0.097306
895.821236,3.785952,0.024948,0.09445
900.900716,3.644472,0.025157,0.091682
905.981071,3.508565,0.025363,0.088989
911.058228,3.377823,0.025574,0.086385
916.138641,3.251708,0.025783,0.083839
921.215292,3.130283,0.025996,0.081375
926.293219,3.014198,0.026199,0.078969
931.37076,2.901895,0.026408,0.076632
936.451521,2.793396,0.026616,0.074348
941.525854,2.68908,0.026824,0.072132
946.605929,2.58825,0.02703,0.069959
951.683842,2.491556,0.027234,0.067855
956.759544,2.397156,0.027443,0.065784
961.835572,2.306136,0.027654,0.063773
966.910189,2.218692,0.027854,0.061799
971.992114,2.133537,0.028062,0.059872
977.070787,2.051146,0.028271,0.057987
982.150919,1.971704,0.028473,0.056139
987.228334,1.894925,0.028677,0.054341
992.306693,1.820036,0.028883,0.052568
997.384821,1.74843,0.029078,0.050841
1002.46316,1.678227,0.029281,0.049141
1007.538671,1.609952,0.029486,0.047472
1012.621531,1.544143,0.029689,0.045844
1017.697447,1.479854,0.029892,0.044236
1022.773082,1.417347,0.030101,0.042664
1027.854567,1.356757,0.030308,0.041121
1032.93217,1.297514,0.030518,0.039597
1038.009015,1.240661,0.030716,0.038109
1043.088202,1.18503,0.030923,0.036644
1048.167503,1.130601,0.031132,0.035197
1053.248078,1.077887,0.031338,0.033778
1058.324681,1.026709,0.031546,0.032388
1063.40027,0.976642,0.031758,0.031016
1068.482172,0.927998,0.031965,0.029663
1073.560035,0.880609,0.032179,0.028337
1078.635315,0.834734,0.032386,0.027034
1083.714247,0.789714,0.032599,0.025744
1088.79122,0.745963,0.032815,0.024479
1093.870156,0.703628,0.033031,0.023241
1098.948237,0.662176,0.033249,0.022017
1104.024333,0.621848,0.03347,0.020813
1109.104464,0.582706,0.033696,0.019635
1114.182585,0.544987,0.033917,0.018484
1119.261452,0.508103,0.034141,0.017347
1124.341963,0.47241,0.034369,0.016236
1129.419567,0.438259,0.034596,0.015162
1134.49823,0.405342,0.034824,0.014116
1139.576127,0.373632,0.035051,0.013096
1144.655246,0.343408,0.035284,0.012117
1149.736769,0.314852,0.035519,0.011183
1154.814403,0.288276,0.035756,0.010308
1159.891385,0.263766,0.036,0.009496
1164.970164,0.241557,0.036244,0.008755
1170.049164,0.222222,0.036491,0.008109
1175.127158,0.206178,0.036743,0.007576
1180.206369,0.193947,0.036995,0.007175
1185.285898,0.185921,0.037253,0.006926
1190.364701,0.182101,0.037512,0.006831
1195.444048,0.18263,0.037775,0.006899
1200.52016,0.187161,0.038041,0.00712
1205.599149,0.195245,0.038305,0.007479
1210.680103,0.206439,0.038578,0.007964
1215.757284,0.220031,0.038851,0.008548
1220.834208,0.235583,0.039133,0.009219
1225.911705,0.252454,0.039418,0.009951
1230.992573,0.270269,0.039704,0.010731
1236.068314,0.288852,0.039996,0.011553
1241.148241,0.308089,0.040292,0.012413
1246.229269,0.327724,0.040592,0.013303
1251.308108,0.347486,0.040896,0.014211
1256.386077,0.367219,0.041211,0.015133
1261.461279,0.386982,0.041524,0.016069
1266.539527,0.406779,0.041845,0.017022
1271.618972,0.426539,0.042172,0.017988
1276.693195,0.446143,0.042507,0.018964
1281.774538,0.465474,0.042846,0.019944
1286.856955,0.48469,0.04319,0.020934
1291.933084,0.503843,0.043536,0.021935
1297.011236,0.52275,0.043899,0.022948
1302.090022,0.541329,0.044264,0.023961
1307.168508,0.559561,0.044636,0.024977
1312.249207,0.577753,0.045019,0.02601
1317.327125,0.595738,0.045404,0.027049
1322.402664,0.613319,0.045804,0.028092
1327.48444,0.630697,0.046208,0.029143
1332.559104,0.647804,0.046624,0.030203
1337.636405,0.66474,0.047048,0.031275
1342.716552,0.681356,0.047482,0.032352
1347.790164,0.697603,0.047927,0.033434
1352.872244,0.713635,0.048385,0.034529
1357.950518,0.729427,0.048859,0.035639
1363.030166,0.744842,0.049345,0.036755
1368.108331,0.759769,0.049852,0.037876
1373.186897,0.77438,0.050376,0.03901
1378.263801,0.788987,0.050903,0.040162
1383.341652,0.803561,0.051424,0.041322
1388.418232,0.818012,0.051941,0.042489
1393.5012,0.832612,0.052456,0.043675
1398.577799,0.847005,0.052981,0.044875
1403.658231,0.861185,0.053516,0.046087
1408.739297,0.874779,0.054079,0.047307
1413.81658,0.888124,0.054659,0.048544
1418.894807,0.90127,0.055256,0.0498
1423.974279,0.914146,0.055863,0.051067
1429.054532,0.926724,0.056482,0.052343
1434.134467,0.939177,0.057118,0.053644
1439.213067,0.951333,0.057765,0.054954
1444.290848,0.962987,0.058436,0.056273
1449.371434,0.974524,0.059117,0.057611
1454.448343,0.985816,0.059815,0.058966
