	1810.000000	41.649600	21.140432	671.327881	100.000000
	1810.500000	43.413517	21.140849	671.329934	100.000000
	1811.000000	45.186150	21.141576	671.347901	100.000000
	1811.500000	47.037600	21.142425	671.314534	100.000000
	1812.000000	48.894033	21.142889	671.294514	100.000000
	1812.500000	50.708900	21.143148	671.307861	100.000000
	1813.000000	52.481500	21.143417	671.311968	100.000000
	1813.500000	54.122500	21.144175	671.310428	100.000000
	1814.000000	55.603283	21.144882	671.316074	100.000000
	1814.500000	56.867417	21.145203	671.301188	100.000000
	1815.000000	57.824200	21.145584	671.297594	100.000000
	1815.500000	58.462450	21.145437	671.295028	100.000000
	1816.000000	58.728167	21.145859	671.275521	100.000000
	1816.500000	58.607133	21.146174	671.300674	100.000000
	1817.000000	58.083717	21.146718	671.307861	100.000000
	1817.500000	57.252967	21.147085	671.294001	100.000000
	1818.000000	56.104350	21.147960	671.312994	100.000000
	1818.500000	54.696783	21.148295	671.314534	100.000000
	1819.000000	53.145833	21.148870	671.312481	100.000000
	1819.500000	51.414183	21.148910	671.307861	100.000000
	1820.000000	49.664567	21.148961	671.300674	100.000000
	1820.500000	47.812483	21.149933	671.344308	100.000000
	1821.000000	46.029300	21.150065	671.329421	100.000000
	1821.500000	44.220667	21.150554	671.330961	100.000000
	1822.000000	42.513867	21.150731	671.335068	100.000000
	1822.500000	40.833133	21.150828	671.376648	100.000000
	1823.000000	39.249900	21.151306	671.387941	100.000000
	1823.500000	37.704517	21.151342	671.404881	100.000000
	1824.000000	36.255983	21.152003	671.387941	100.000000
	1824.500000	34.896283	21.152313	671.417201	100.000000
	1825.000000	33.596150	21.152222	671.443894	100.000000
	1825.500000	32.391000	21.152313	671.443381	100.000000
	1826.000000	31.234300	21.153188	671.471614	100.000000
	1826.500000	30.140200	21.153259	671.472641	100.000000
	1827.000000	29.118850	21.153722	671.482394	100.000000
	1827.500000	28.139700	21.154750	671.464427	100.000000
	1828.000000	27.230767	21.155141	671.476747	100.000000
	1828.500000	26.345350	21.155299	671.501387	100.000000
	1829.000000	25.564933	21.154627	671.495741	100.000000
