	1935.000000	25.029733	20.957845	743.397750	100.000000
	1935.500000	26.023733	20.959214	743.361816	100.000000
	1936.000000	27.187917	20.959717	743.377216	100.000000
	1936.500000	28.360167	20.960907	743.346416	100.000000
	1937.000000	29.657800	20.963165	743.337176	100.000000
	1937.500000	31.040600	20.964223	743.344876	100.000000
	1938.000000	32.517017	20.965347	743.362843	100.000000
	1938.500000	34.126383	20.967051	743.333583	100.000000
	1939.000000	35.858633	20.968191	743.363356	100.000000
	1939.500000	37.695817	20.969620	743.340770	100.000000
	1940.000000	39.693833	20.971431	743.314590	100.000000
	1940.500000	41.819717	20.972214	743.328450	100.000000
	1941.000000	44.071033	20.972895	743.326396	100.000000
	1941.500000	46.432867	20.974777	743.334610	100.000000
	1942.000000	48.829450	20.976247	743.319723	100.000000
	1942.500000	51.240983	20.977768	743.372083	100.000000
	1943.000000	53.654967	20.979187	743.362843	100.000000
	1943.500000	55.862833	20.981695	743.361816	100.000000
	1944.000000	57.829800	20.981791	743.342310	100.000000
	1944.500000	59.357167	20.983943	743.353090	100.000000
	1945.000000	60.407683	20.985357	743.327936	100.000000
	1945.500000	60.885133	20.986399	743.344876	100.000000
	1946.000000	60.687083	20.987544	743.343850	100.000000
	1946.500000	59.853833	20.990021	743.326910	100.000000
	1947.000000	58.495367	20.991058	743.326396	100.000000
	1947.500000	56.711567	20.992259	743.310996	100.000000
	1948.000000	54.615467	20.993729	743.315103	100.000000
	1948.500000	52.296467	20.995555	743.321776	100.000000
	1949.000000	49.934650	20.997045	743.295083	100.000000
	1949.500000	47.554800	20.998947	743.333583	100.000000
	1950.000000	45.229600	21.000010	743.304323	100.000000
	1950.500000	42.976433	21.001846	743.314590	100.000000
	1951.000000	40.860483	21.002726	743.316130	100.000000
	1951.500000	38.842600	21.004659	743.273010	100.000000
	1952.000000	36.969400	21.005971	743.298163	100.000000
	1952.500000	35.222250	21.007192	743.280710	100.000000
	1953.000000	33.599883	21.008352	743.280710	100.000000
	1953.500000	32.078100	21.009908	743.254530	100.000000
	1954.000000	30.706550	21.011343	743.255043	100.000000
	1954.500000	29.396400	21.012868	743.250423	100.000000
	1955.000000	28.198067	21.014018	743.250936	100.000000
