	1518.000000	69.692550	21.386200	759.585185	100.000000
	1518.200000	71.448417	21.385874	759.559519	100.000000
	1518.300000	72.362383	21.385254	759.584159	100.000000
	1518.500000	74.118833	21.384353	759.535392	100.000000
	1518.600000	75.016017	21.383698	759.543092	100.000000
	1518.800000	76.761933	21.383438	759.535906	100.000000
	1518.900000	77.637383	21.383260	759.552846	100.000000
	1519.000000	78.553183	21.383128	759.515886	100.000000
	1519.200000	80.210917	21.382324	759.569272	100.000000
	1519.300000	81.045417	21.382060	759.538472	100.000000
	1519.500000	82.597583	21.381424	759.529232	100.000000
	1519.700000	84.067833	21.381119	759.504592	100.000000
	1519.800000	84.758883	21.380249	759.505619	100.000000
	1520.000000	86.073317	21.379578	759.484572	100.000000
	1520.100000	86.642017	21.378937	759.513832	100.000000
	1520.200000	87.191517	21.378591	759.521532	100.000000
	1520.400000	88.076883	21.377441	759.519992	100.000000
	1520.500000	88.542533	21.377167	759.526666	100.000000
	1520.700000	89.160333	21.377731	759.488166	100.000000
	1520.800000	89.417983	21.376785	759.440939	100.000000
	1521.000000	89.655783	21.376287	759.483032	100.000000
	1521.200000	89.689333	21.375488	759.493299	100.000000
	1521.300000	89.648967	21.375010	759.484059	100.000000
	1521.500000	89.321733	21.374532	759.472252	100.000000
	1521.600000	89.105683	21.374222	759.460959	100.000000
	1521.800000	88.425200	21.373977	759.475332	100.000000
	1521.900000	88.083733	21.373383	759.452746	100.000000
	1522.000000	87.638550	21.372991	759.438886	100.000000
	1522.200000	86.561300	21.371679	759.483032	100.000000
	1522.300000	86.041633	21.371373	759.457879	100.000000
	1522.500000	84.716067	21.371811	759.466606	100.000000
	1522.700000	83.275633	21.371135	759.449152	100.000000
	1522.800000	82.529933	21.369812	759.415272	100.000000
	1523.000000	80.979583	21.369700	759.435292	100.000000
	1523.100000	80.141383	21.369446	759.429132	100.000000
	1523.200000	79.360350	21.368622	759.444019	100.000000
	1523.400000	77.623100	21.367350	759.463012	100.000000
	1523.500000	76.786767	21.367355	759.392686	100.000000
	1523.700000	75.011683	21.366740	759.448639	100.000000
	1523.800000	74.154867	21.366699	759.442992	100.000000
	1524.000000	72.367317	21.365875	759.411166	100.000000
